1503446208785,68.9330389742
1503446208823,68.9326013865
1503446208845,54.9886175067
1503446208893,55.4912810218
1503446208930,56.1524015379
1503446208949,67.297222831
1503446209004,66.65003328
1503446209030,63.8358776367
1503446209049,63.9312573839
1503446209094,63.9604151503
1503446209126,66.4237268404
1503446209149,66.7164836551
1503446209183,66.7185453542
1503446209203,65.2508611624
1503446209233,65.1959447943
1503446209288,68.6600262117
1503446209313,61.2812436858
1503446209345,61.2742833156
1503446209367,68.0693823864
1503446209388,68.5992534246
1503446209412,68.5983222024
1503446209434,67.7761401296
1503446209455,65.2893633167
1503446209476,64.8795960581
1503446209514,54.9514699066
1503446209539,56.2739816783
1503446209571,55.0644322084
1503446209592,55.0669065373
1503446209622,55.0669065373
1503446209652,65.6608791915
1503446209676,66.3867302999
1503446209697,66.3875060385
1503446209719,64.6442074611
1503446209751,67.0377430564
1503446209775,67.0376318196
1503446209799,64.3759278463
1503446209860,64.3861417403
1503446209884,67.710244354
1503446209917,68.153585233
1503446209943,68.1506398723
1503446209980,65.1035493127
1503446210009,66.6522376825
1503446210036,66.4266377101
1503446210063,68.7707771142
1503446210105,68.7707771142
1503446210128,62.2898503288
1503446210157,53.3498998322
1503446210186,53.962994129
1503446210205,65.2206176308
1503446210245,59.2313150125
1503446210274,54.0978723161
1503446210306,67.2491142378
1503446210332,65.9431995814
1503446210359,66.2511908055
1503446210394,56.8955798722
1503446210414,56.6783097846
1503446210447,64.9512647613
1503446210468,64.9637739208
1503446210506,64.9621307856
1503446210532,66.485627996
1503446210587,66.6703502631
1503446210608,66.6710193564
1503446210630,68.0282959099
1503446210675,66.7800854027
1503446210732,66.7626025945
1503446210761,68.0544481006
1503446210793,68.0783445537
1503446210850,68.0715453358
1503446210873,66.1597215572
1503446210914,66.137483043
1503446210933,63.7672616764
1503446210959,67.5344766303
1503446210981,67.5292141437
1503446211002,64.9880211232
1503446211021,64.8985642726
1503446211065,57.7367881633
1503446211123,65.6528230019
1503446211153,65.7113539498
1503446211187,63.5295675652
1503446211214,67.3265397137
1503446211257,67.3216390968
1503446211307,66.0098253091
1503446211326,65.8458164084
1503446211348,65.9958903231
1503446211376,68.905685446
1503446211406,68.904390952
1503446211427,69.3535570921
1503446211447,69.3496731747
1503446211469,69.3536051742
1503446211525,68.9166250749
1503446211565,68.2005564868
1503446211607,68.2005564868
1503446211639,60.4344756143
1503446211669,63.8425902126
1503446211702,63.8425902126
1503446211734,55.4566576411
1503446211761,55.4553547044
1503446211796,55.0676370317
1503446211818,67.7869006698
1503446211876,67.7864481304
1503446211920,65.7125637267
1503446211947,68.2160032076
1503446211970,68.215909524
1503446211990,69.3504678913
1503446212012,69.346362252
1503446212047,70.2701577426
1503446212073,70.2649042536
1503446212092,70.2628255629
1503446212113,70.2440941392
1503446212158,67.3830895052
1503446212180,67.3856962668
1503446212213,70.4921425046
1503446212269,69.3155539976
1503446212295,69.9539344608
1503446212324,59.2089286025
1503446212347,59.2233444914
1503446212393,66.809739706
1503446212416,64.517823471
1503446212442,65.1323549093
1503446212481,59.9641350818
1503446212502,65.0100879352
1503446212528,65.0899330405
1503446212594,67.7215711431
1503446212621,63.7969747975
1503446212640,63.8053859597
1503446212661,68.0295812311
1503446212683,68.0234320601
1503446212723,69.8950863222
1503446212744,65.5976328087
1503446212769,66.0638357431
1503446212794,70.0650818156
1503446212816,69.4695718959
1503446212841,69.4719022464
1503446212864,67.4892959194
1503446212926,67.4871576543
1503446212958,67.7613378234
1503446213003,67.6060576382
1503446213026,67.7575144436
1503446213045,56.1342601143
1503446213065,66.219696458
1503446213086,56.93552432
1503446213111,59.5968243649
1503446213131,58.5651657575
1503446213153,57.9764997475
1503446213178,66.0328162959
1503446213217,65.9461330752
1503446213248,67.4765652437
1503446213269,54.8543844175
1503446213296,55.0430392489
1503446213327,67.1901434047
1503446213346,69.0291319719
1503446213373,69.0291319719
1503446213393,66.4410221503
1503446213420,67.7533415902
1503446213459,67.7525858008
1503446213501,65.2760224747
1503446213540,65.2717758482
1503446213591,67.6319624184
1503446213614,67.4058395074
1503446213635,67.6840511055
1503446213654,64.0086743327
1503446213677,56.396797151
1503446213709,56.0639767495
1503446213732,67.952331823
1503446213753,67.9641545915
1503446213776,57.2847314447
1503446213818,57.0007348659
1503446213844,56.9995155957
1503446213879,66.773654517
1503446213907,64.7528551437
1503446213966,64.7505548039
1503446213989,60.73247454
1503446214015,69.3995163337
1503446214041,69.4002931172
1503446214067,67.3116376822
1503446214093,66.6943325185
1503446214120,68.240146945
1503446214149,69.8741474826
1503446214173,69.8780606357
1503446214236,67.3728439917
1503446214260,69.2521594886
1503446214297,69.4159471505
1503446214318,69.6619002696
1503446214347,52.9267261259
1503446214380,52.9675780962
1503446214408,68.6588560108
1503446214436,68.6898375447
1503446214484,66.8711691519
1503446214510,56.9495236379
1503446214559,56.949608437
1503446214618,66.4463074756
1503446214648,65.7860208634
1503446214687,65.7869377117
1503446214712,62.5726744131
1503446214731,62.5735433705
1503446214761,63.4963357949
1503446214780,62.6299714704
1503446214803,62.6320459211
1503446214824,64.4857069905
1503446214862,67.735984313
1503446214888,67.7600537188
1503446214911,68.1468445056
1503446214962,68.0860478169
1503446214993,68.0886442479
1503446215016,68.2902832074
1503446215039,68.2849380109
1503446215061,66.347905003
1503446215088,54.679382597
1503446215108,54.7947921507
1503446215135,55.2454015785
1503446215177,59.3839016264
1503446215205,59.3839016264
1503446215238,54.7478108465
1503446215291,65.3117208452
1503446215341,65.3124732453
1503446215369,53.8744241593
1503446215392,53.8732849891
1503446215422,54.64624916
1503446215447,67.5938786234
1503446215472,67.4778382797
1503446215495,64.7484411378
1503446215522,65.781282769
1503446215544,65.9519812198
1503446215581,67.6942948555
1503446215604,68.0137271506
1503446215646,68.1740386127
1503446215675,68.1730403319
1503446215699,68.1722863039
1503446215725,68.0126045138
1503446215746,64.5360118782
1503446215791,64.5212481963
1503446215811,54.2629137312
1503446215849,54.1968343797
1503446215871,54.1867516844
1503446215901,55.8665377424
1503446215924,55.8097573342
1503446215972,56.8938617023
1503446216007,60.2403388761
1503446216028,60.2851388492
1503446216047,52.8656121178
1503446216076,57.2067566485
1503446216102,57.1955838925
1503446216161,67.1608221102
1503446216187,66.7258918811
1503446216251,66.7045108396
1503446216277,66.4335313959
1503446216332,66.4284031644
